name,skills,experience,domain,education,certifications,projects,contact info,predicted role
Vikram Singh,"Security Testing, CI/CD Testing, Manual Testing",,Software Testing & QA,B.Sc in Data Science from Delhi University,TCS iON Career Edge - Young Professional,Augmented Reality for Virtual Shopping,91-,"QA Engineer, Automation Test Engineer"
Neha Verma,"Automation Testing, Performance Testing, Security Testing",,Software Testing & QA,B.Sc in Data Science from Delhi University,Microsoft Certified Data Engineer,Automated CI/CD Pipeline Implementation,91-,"Automation Test Engineer, QA Engineer"
Amit Sharma,"Manual Testing, Automation Testing, Performance Testing",,Software Testing & QA,B.Sc in Data Science from Delhi University,CDAC Advanced Computing Certification,E-commerce Web App Development,91-,"QA Engineer, Automation Test Engineer"
Vikram Singh,"Automation Testing, Performance Testing, CI/CD Testing",,Software Testing & QA,B.E. in Electronics from Anna University,IIT Madras AI & ML Certification,Autonomous Drone Navigation,91-,"Automation Test Engineer, QA Engineer"
Rahul Mehta,"Performance Testing, Automation Testing, Security Testing",,Software Testing & QA,M.Tech in AI from IISc Bangalore,NPTEL Certification in Data Science,Database Optimization for Large Scale Systems,91-,"QA Engineer, Automation Test Engineer"
Anjali Nair,"Manual Testing, Automation Testing, CI/CD Testing",,Software Testing & QA,B.Tech in Computer Science from IIT Bombay,ISRO Certification in Remote Sensing & GIS,Autonomous Drone Navigation,91-,"Remote Sensing Engineer, GIS Specialist"
Rajesh Kumar,"Manual Testing, CI/CD Testing, Automation Testing",,Software Testing & QA,B.Sc in Data Science from Delhi University,BITS Pilani Big Data Analytics Certification,Database Optimization for Large Scale Systems,91-,"QA Engineer, Automation Test Engineer"
Kiran Joshi,"Automation Testing, Security Testing, Performance Testing",,Software Testing & QA,B.Tech in Computer Science from IIT Bombay,Cybersecurity Certification by NIC India,IoT-based Smart Home System,91-,"Automation Test Engineer, QA Engineer"
Priya Patel,"CI/CD Testing, Security Testing, Manual Testing",,Software Testing & QA,B.Sc in Data Science from Delhi University,IIT Madras AI & ML Certification,IoT-based Smart Home System,91-,"QA Engineer, Automation Test Engineer"
Amit Sharma,"Security Testing, Performance Testing, Automation Testing",,Software Testing & QA,MCA from NIT Trichy,Udacity Deep Learning,E-commerce Web App Development,91-,"Automation Test Engineer, QA Engineer"
Rajesh Kumar,"Sensors, Microcontrollers, Wearable Tech",,Embedded Systems & IoT,B.Sc in Data Science from Delhi University,CDAC Advanced Computing Certification,AI-driven Robotic Arm,91-,"IoT Developer, Embedded Systems Engineer"
Pooja Iyer,"PCB Design, Wearable Tech, Sensors",,Embedded Systems & IoT,B.E. in Electronics from Anna University,CDAC Advanced Computing Certification,Database Optimization for Large Scale Systems,91-,"IoT Developer, Embedded Systems Engineer"
Neha Verma,"Wearable Tech, Microcontrollers, Sensors",,Embedded Systems & IoT,B.E. in Electronics from Anna University,CDAC Advanced Computing Certification,Database Optimization for Large Scale Systems,91-,"IoT Developer, Embedded Systems Engineer"
Vikram Singh,"Sensors, Wearable Tech, Microcontrollers",,Embedded Systems & IoT,B.Sc in Data Science from Delhi University,Infosys Certified Java Developer,Automated CI/CD Pipeline Implementation,91-,"Embedded Systems Engineer, IoT Developer"
Rajesh Kumar,"Wearable Tech, Sensors, Microcontrollers",,Embedded Systems & IoT,B.Sc in Data Science from Delhi University,IIT Madras AI & ML Certification,Autonomous Drone Navigation,91-,"Embedded Systems Engineer, IoT Developer"
Pooja Iyer,"PCB Design, Wearable Tech, Microcontrollers",,Embedded Systems & IoT,MCA from NIT Trichy,ISRO Certification in Remote Sensing & GIS,E-commerce Web App Development,91-,"Remote Sensing Engineer, GIS Specialist"
Sandeep Reddy,"Wearable Tech, PCB Design, Sensors",,Embedded Systems & IoT,B.Tech in Computer Science from IIT Bombay,NPTEL Certification in Data Science,Augmented Reality for Virtual Shopping,91-,"Embedded Systems Engineer, IoT Developer"
Sandeep Reddy,"Wearable Tech, PCB Design, Microcontrollers",,Embedded Systems & IoT,B.E. in Electronics from Anna University,AWS Data Analytics,Augmented Reality for Virtual Shopping,91-,"IoT Developer, Embedded Systems Engineer"
Neha Verma,"Sensors, PCB Design, Wearable Tech",,Embedded Systems & IoT,B.Tech in Computer Science from IIT Bombay,Udacity Deep Learning,AI-driven Robotic Arm,91-,"IoT Developer, Embedded Systems Engineer"
Amit Sharma,"Microcontrollers, Wearable Tech, PCB Design",,Embedded Systems & IoT,B.E. in Electronics from Anna University,TCS iON Career Edge - Young Professional,Autonomous Drone Navigation,91-,"IoT Developer, Embedded Systems Engineer"
Rahul Mehta,"Wearable Tech, PCB Design, Sensors",,Embedded Systems & IoT,B.Tech in Computer Science from IIT Bombay,Microsoft Certified Data Engineer,Automated CI/CD Pipeline Implementation,91-,"IoT Developer, Embedded Systems Engineer"
Anjali Nair,"Sensors, PCB Design, Wearable Tech",,Embedded Systems & IoT,M.Tech in AI from IISc Bangalore,TCS iON Career Edge - Young Professional,Automated CI/CD Pipeline Implementation,91-,"IoT Developer, Embedded Systems Engineer"
Anjali Nair,"Sensors, Microcontrollers, PCB Design",,Embedded Systems & IoT,B.Sc in Data Science from Delhi University,IIIT Hyderabad Deep Learning Certification,AI-driven Robotic Arm,91-,"Embedded Systems Engineer, IoT Developer"
Sandeep Reddy,"Microcontrollers, Wearable Tech, PCB Design",,Embedded Systems & IoT,MCA from NIT Trichy,IBM Data Science,Autonomous Drone Navigation,91-,"Embedded Systems Engineer, IoT Developer"
Rahul Mehta,"PCB Design, Wearable Tech, Sensors",,Embedded Systems & IoT,B.Tech in Computer Science from IIT Bombay,CDAC Advanced Computing Certification,E-commerce Web App Development,91-,"Embedded Systems Engineer, IoT Developer"
Anjali Nair,"PCB Design, Sensors, Microcontrollers",,Embedded Systems & IoT,B.Tech in Computer Science from IIT Bombay,Cybersecurity Certification by NIC India,Augmented Reality for Virtual Shopping,91-,"IoT Developer, Embedded Systems Engineer"
Kiran Joshi,"PCB Design, Sensors, Wearable Tech",,Embedded Systems & IoT,M.Tech in AI from IISc Bangalore,IIT Madras AI & ML Certification,Augmented Reality for Virtual Shopping,91-,"Embedded Systems Engineer, IoT Developer"
Pooja Iyer,"Microcontrollers, PCB Design, Wearable Tech",,Embedded Systems & IoT,B.E. in Electronics from Anna University,IIM Bangalore Business Analytics Certification,Automated CI/CD Pipeline Implementation,91-,"IoT Developer, Embedded Systems Engineer"
Rajesh Kumar,"Wearable Tech, PCB Design, Microcontrollers",,Embedded Systems & IoT,B.Sc in Data Science from Delhi University,ISRO Certification in Remote Sensing & GIS,E-commerce Web App Development,91-,"GIS Specialist, Remote Sensing Engineer"
Priya Patel,"Wearable Tech, Microcontrollers, Sensors",,Embedded Systems & IoT,B.Sc in Data Science from Delhi University,AWS Data Analytics,Automated CI/CD Pipeline Implementation,91-,"IoT Developer, Embedded Systems Engineer"
Vikram Singh,"Microcontrollers, Sensors, PCB Design",,Embedded Systems & IoT,B.E. in Electronics from Anna University,Cybersecurity Certification by NIC India,E-commerce Web App Development,91-,"IoT Developer, Embedded Systems Engineer"
Kiran Joshi,"Wearable Tech, Microcontrollers, Sensors",,Embedded Systems & IoT,B.Tech in Computer Science from IIT Bombay,AWS Data Analytics,Automated CI/CD Pipeline Implementation,91-,"IoT Developer, Embedded Systems Engineer"
Priya Patel,"Microcontrollers, PCB Design, Sensors",8.0,Embedded Systems & IoT,B.E. in Electronics from Anna University,IIIT Hyderabad Deep Learning Certification,E-commerce Web App Development,91-,Cybersecurity Consultant
Neha Verma,"Sensors, Microcontrollers, Wearable Tech",,Embedded Systems & IoT,MCA from NIT Trichy,TCS iON Career Edge - Young Professional,Automated CI/CD Pipeline Implementation,91-,"IoT Developer, Embedded Systems Engineer"
Rajesh Kumar,"Microcontrollers, Sensors, Wearable Tech",,Embedded Systems & IoT,B.Sc in Data Science from Delhi University,Google ML Certification,IoT-based Smart Home System,91-,"IoT Developer, Embedded Systems Engineer"
Pooja Iyer,"Sensors, Microcontrollers, PCB Design",,Embedded Systems & IoT,MCA from NIT Trichy,Microsoft Certified Data Engineer,E-commerce Web App Development,91-,"IoT Developer, Embedded Systems Engineer"
Sandeep Reddy,"Sensors, PCB Design, Wearable Tech",,Embedded Systems & IoT,B.E. in Electronics from Anna University,Udacity Deep Learning,Autonomous Drone Navigation,91-,"IoT Developer, Embedded Systems Engineer"
Neha Verma,"Sensors, Wearable Tech, Microcontrollers",,Embedded Systems & IoT,MCA from NIT Trichy,IIM Bangalore Business Analytics Certification,Autonomous Drone Navigation,91-,"IoT Developer, Embedded Systems Engineer"
Vikram Singh,"PCB Design, Microcontrollers, Wearable Tech",,Embedded Systems & IoT,B.E. in Electronics from Anna University,Microsoft Certified Data Engineer,IoT-based Smart Home System,91-,"Embedded Systems Engineer, IoT Developer"
Amit Sharma,"PCB Design, Wearable Tech, Sensors",,Embedded Systems & IoT,M.Tech in AI from IISc Bangalore,IBM Data Science,Database Optimization for Large Scale Systems,91-,"Embedded Systems Engineer, IoT Developer"
Rahul Mehta,"Drones, Self-driving Cars, Robotics",,Autonomous Systems,B.Sc in Data Science from Delhi University,Stanford AI Certification,Autonomous Drone Navigation,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Rajesh Kumar,"Self-driving Cars, Robotics, AI/ML Perception",,Autonomous Systems,M.Tech in AI from IISc Bangalore,Cybersecurity Certification by NIC India,IoT-based Smart Home System,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Anjali Nair,"Self-driving Cars, AI/ML Perception, Path Planning",,Autonomous Systems,B.Sc in Data Science from Delhi University,Infosys Certified Java Developer,IoT-based Smart Home System,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Vikram Singh,"AI/ML Perception, Path Planning, Drones",,Autonomous Systems,B.E. in Electronics from Anna University,TCS iON Career Edge - Young Professional,AI-driven Robotic Arm,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Rajesh Kumar,"Self-driving Cars, Path Planning, Robotics",,Autonomous Systems,B.Tech in Computer Science from IIT Bombay,Udacity Deep Learning,Autonomous Drone Navigation,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Anjali Nair,"Robotics, Drones, AI/ML Perception",,Autonomous Systems,B.Sc in Data Science from Delhi University,ISRO Certification in Remote Sensing & GIS,Database Optimization for Large Scale Systems,91-,"GIS Specialist, Remote Sensing Engineer"
Rajesh Kumar,"Self-driving Cars, Path Planning, Robotics",,Autonomous Systems,M.Tech in AI from IISc Bangalore,CDAC Advanced Computing Certification,Database Optimization for Large Scale Systems,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Neha Verma,"Self-driving Cars, Robotics, Path Planning",,Autonomous Systems,M.Tech in AI from IISc Bangalore,IIIT Hyderabad Deep Learning Certification,Autonomous Drone Navigation,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Priya Patel,"Self-driving Cars, Robotics, AI/ML Perception",,Autonomous Systems,MCA from NIT Trichy,IIT Madras AI & ML Certification,Automated CI/CD Pipeline Implementation,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Neha Verma,"Path Planning, Drones, AI/ML Perception",,Autonomous Systems,B.Tech in Computer Science from IIT Bombay,Infosys Certified Java Developer,E-commerce Web App Development,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Anjali Nair,"Path Planning, Robotics, AI/ML Perception",,Autonomous Systems,B.E. in Electronics from Anna University,TCS iON Career Edge - Young Professional,AI-driven Robotic Arm,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Neha Verma,"Drones, Path Planning, Robotics",,Autonomous Systems,B.E. in Electronics from Anna University,Cybersecurity Certification by NIC India,Autonomous Drone Navigation,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Neha Verma,"AI/ML Perception, Drones, Robotics",,Autonomous Systems,B.E. in Electronics from Anna University,Stanford AI Certification,AI-driven Robotic Arm,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Kiran Joshi,"Path Planning, Self-driving Cars, Robotics",,Autonomous Systems,B.E. in Electronics from Anna University,NPTEL Certification in Data Science,AI-driven Robotic Arm,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Amit Sharma,"AI/ML Perception, Robotics, Drones",,Autonomous Systems,B.Tech in Computer Science from IIT Bombay,ISRO Certification in Remote Sensing & GIS,Autonomous Drone Navigation,91-,"Remote Sensing Engineer, GIS Specialist"
Priya Patel,"Robotics, Path Planning, Drones",,Autonomous Systems,MCA from NIT Trichy,BITS Pilani Big Data Analytics Certification,Database Optimization for Large Scale Systems,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Vikram Singh,"AI/ML Perception, Path Planning, Self-driving Cars",,Autonomous Systems,B.Sc in Data Science from Delhi University,BITS Pilani Big Data Analytics Certification,Automated CI/CD Pipeline Implementation,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Sandeep Reddy,"Self-driving Cars, Path Planning, AI/ML Perception",,Autonomous Systems,B.E. in Electronics from Anna University,Google ML Certification,Autonomous Drone Navigation,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Rajesh Kumar,"Self-driving Cars, Drones, AI/ML Perception",,Autonomous Systems,M.Tech in AI from IISc Bangalore,IIT Madras AI & ML Certification,Automated CI/CD Pipeline Implementation,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Neha Verma,"Self-driving Cars, Path Planning, Drones",,Autonomous Systems,MCA from NIT Trichy,IBM Data Science,Automated CI/CD Pipeline Implementation,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Sandeep Reddy,"AI/ML Perception, Robotics, Path Planning",,Autonomous Systems,B.Tech in Computer Science from IIT Bombay,Infosys Certified Java Developer,Augmented Reality for Virtual Shopping,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Pooja Iyer,"AI/ML Perception, Robotics, Path Planning",,Autonomous Systems,MCA from NIT Trichy,Google ML Certification,IoT-based Smart Home System,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Rajesh Kumar,"AI/ML Perception, Path Planning, Robotics",,Autonomous Systems,M.Tech in AI from IISc Bangalore,BITS Pilani Big Data Analytics Certification,E-commerce Web App Development,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Anjali Nair,"Self-driving Cars, AI/ML Perception, Drones",,Autonomous Systems,M.Tech in AI from IISc Bangalore,Infosys Certified Java Developer,Automated CI/CD Pipeline Implementation,91-,"AI Perception Engineer, Autonomous Systems Engineer"
